pathway	TE16SAAA_S70	TE16SAAB_S71	TE16SAAC_S72	TE16SAAD_S73	TE16SABA_S74	TE16SABB_S75	TE16SABC_S76	TE16SABD_S77	TE16SACA_S78	TE16SACB_S79	TE16SACC_S80	TE16SACD_S81	TE16SADA_S82	TE16SADB_S83	TE16SADC_S84	TE16SADD_S85	TE16SAEA_S86	TE16SAEB_S87	TE16SAEC_S88	TE16SAED_S89	TE16SBAA_S90	TE16SBAB_S91	TE16SBAC_S92	TE16SBAD_S93	TE16SBBA_S94	TE16SBBB_S95	TE16SBBC_S96	TE16SBBD_S97	TE16SBCA_S98	TE16SBCB_S99	TE16SBCC_S100	TE16SBCD_S101	TE16SBDA_S102	TE16SBDB_S103	TE16SBDC_S104	TE16SBDD_S105	TE16SBEA_S106	TE16SBEB_S107	TE16SBEC_S108	TE16SBED_S109	TE16SCAA_S110	TE16SCAB_S111	TE16SCAC_S112	TE16SCAD_S113	TE16SCBA_S114	TE16SCBB_S115	TE16SCBC_S116	TE16SCBD_S117	TE16SCCB_S118	TE16SCCC_S119	TE16SCCD_S120	TE16SCDA_S121	TE16SCDB_S122	TE16SCDC_S123	TE16SCDD_S124	TE16SCEA_S125	TE16SCEB_S126	TE16SCEC_S127	TE16SCED_S128	TE16SDAA_S129	TE16SDAB_S130	TE16SDAC_S131	TE16SDAD_S132	TE16SDBA_S133	TE16SDBB_S134	TE16SDBC_S135	TE16SDBD_S136	TE16SDCB_S137	TE16SDCC_S138	TE16SDCD_S139	TE16SDDA_S140	TE16SDDB_S141	TE16SDDC_S142	TE16SDDD_S143	TE16SDEA_S144	TE16SDEB_S145	TE16SDEC_S146	TE16SDED_S147	TE16SEAA_S148	TE16SEAB_S149	TE16SEAC_S150	TE16SEAD_S151	TE16SEBA_S152	TE16SEBB_S153	TE16SEBC_S154	TE16SEBD_S155	TE16SECA_S156	TE16SECB_S157	TE16SECC_S158	TE16SECD_S159	TE16SEDA_S160	TE16SEDB_S161	TE16SEDC_S162	TE16SEDD_S163	TE16SEEA_S164	TE16SEEB_S165	TE16SEEC_S166	TE16SEED_S167
PEPTIDOGLYCANSYN-PWY	22934.0287928022	23357.306049759278	26998.94360606203	24045.362677570476	24801.85279381106	22337.482585716945	19679.5164423152	22061.31190444357	29076.038386120283	21628.10189982823	26749.993698753282	20001.959191284874	27609.539440921297	18595.89119363226	20550.339090422793	25352.166025712566	24731.677578436458	22717.796213075846	20977.45443923474	22741.269022359265	25058.869917222728	21228.04641180704	17265.786223445997	21657.485304506183	27526.18736454264	23173.022325457143	22782.034863711702	28217.327758351326	34930.93778430934	30699.867155257518	26545.283041619376	34293.694969841854	26691.508999327707	32426.10557123779	25929.989282694936	22526.491205864993	29012.470272671566	20351.13385609276	23130.715103865736	24852.926121594577	28843.34275864546	31080.670309797864	40374.38673197919	23376.624445409263	31391.56121266282	27896.412503074	23935.24322790041	30621.266128990905	30233.821558378622	31698.05452557375	33995.72128414021	34552.567212370755	23440.14235708421	25357.81852342262	20165.68535841346	34108.21744299323	27311.520695894447	35618.8036303296	32310.353989267896	25431.326858856468	23262.30918204461	23425.39980704169	27069.937013356404	23626.434198727944	20947.36431898813	25180.816200808324	25891.96839827108	24304.162935833854	29903.071877612314	31282.54003975367	26443.81776710487	22905.01310235845	26322.586026590223	30688.695753973607	33714.65696325649	31513.895238727455	34073.60809096279	35226.22615061776	28608.800001799416	29927.32189482771	31009.20188748486	29775.70472075888	36928.29275868369	22120.099113564	29668.61001940798	27305.2124438397	23887.71146286979	33102.779018200636	40238.41020426215	32752.08805873712	45919.04972078468	24959.50632596031	28155.151452103575	30370.28830262782	24931.268188857517	43232.634123603624	33136.029705269204	22366.284875744208
PHOSLIPSYN-PWY	24341.32804309301	24256.370999475123	29216.51329643259	25779.45355207397	27764.088595690973	23376.942094337974	20824.279718439037	23671.726279960876	35826.98242739986	23446.111546632255	31443.7807109862	22619.5902542718	34346.81456915626	20099.57817063556	23969.181938852296	29131.74002069434	30565.130196161917	26493.181258355045	25127.098390625153	27342.116470905952	27078.147747633826	22808.080848394493	18634.488179021275	23163.073324347566	30504.610017472063	25206.777892035843	24841.01061465148	32096.363858116547	40762.29102901406	34790.62817407556	30348.464336525067	39161.280840187464	32285.853048700334	37147.86438510877	30627.293946787446	26720.743756190095	35667.55459771013	23412.053890541083	26933.4933347375	28307.63906278203	31542.83015323871	32314.436691408027	43582.871727399375	27792.02645461708	33123.22227797172	29482.637458860023	25872.713062824037	32801.075490835516	36639.94502086322	35278.97245059945	41559.826676137745	42646.92450548895	27066.518084743842	29717.889595809138	22386.2308331333	41665.35260175955	31168.559776510745	41231.44907861653	37534.19145593455	27423.755466531104	25057.442429950344	25538.56025852139	28584.756642575114	25204.01078689596	22175.16023423356	26340.74238157201	27412.136690932286	28736.87146060277	35192.15832564822	38328.7059671528	32184.969186104223	25667.91926358468	31251.042843897387	37444.365142209186	41877.59977567228	38984.23432607094	40516.51216336512	43173.664420747395	31392.115108870883	32529.524920316475	33809.01669017661	32165.341279880387	40742.283387782816	23548.104953226466	31461.726154014996	28618.454432854905	28173.45459499767	36654.75295327696	47814.79209897029	36027.82610928816	57125.434932988006	29648.597443967126	33198.55208821391	35879.53740420215	31629.011440071285	51108.628988580684	39577.9439996892	25825.45012580662
POLYAMINSYN3-PWY	1479.254259782692	2014.965246934132	1940.7331533631786	1737.9165696121418	1353.366699409045	1346.8216578055071	1719.195418309042	1738.8183451878763	6434.633201102129	5956.22348030216	7370.783845899843	3567.1847149448317	5427.176938998802	4994.059829782472	5431.283989356439	8338.25591210097	5762.040393936835	6746.99655084076	5912.088730931386	5851.933679508503	1624.1048186979954	1723.5608045015279	1644.556894168056	2620.4642649013917	1781.9125765171593	1745.1354866184006	1245.6810533329822	2193.227181308076	9246.836918076468	8256.175657190755	7705.876063622489	8208.424387661447	9256.71249403194	6741.13442249136	5877.50390902991	6591.622637436974	6035.229562521981	5537.824747641041	5446.862273320932	6029.008278390125	2638.753371624488	2309.2009333939673	2974.037685170135	365.348355208942	3748.662994171908	2800.0515300356333	3044.3934313350223	4329.193954394726	5501.30822733889	5250.7125757129115	4992.891861265372	6030.993557441913	6151.215991614857	6474.11003194967	3453.8684915673084	7541.693425326048	6911.296827374572	8851.83050991852	7361.628351619864	3601.166526853674	1810.5006112048302	2360.9027604624785	2286.3729325939357	2293.3432904932147	1294.639875481194	1637.6388372938734	1912.37142658265	5427.696440707121	6037.234485020027	5917.260565538828	4979.719895312039	4979.27675791692	3819.8426416111665	5881.180094179086	5693.992446315333	5985.957650643965	6480.963436128468	4672.171696167502	1477.467595962788	1904.2127569044096	2560.0628168012504	1838.6464136349755	3775.373072397831	1703.7459669928003	2593.664256456189	1969.0843853367971	3460.8531922652624	5355.7981372449085	7266.573672900284	8360.86115354151	9388.987176493336	7089.464419505958	6757.765057392735	6176.656391834602	2957.8862246605963	10574.898640353287	5719.999658028495	4847.637265879474
POLYAMSYN-PWY	11270.687001812441	12370.668737611688	14713.306006247889	13470.989291273614	9602.048949872304	10502.34544712098	8967.575860271527	10839.227619234285	11761.441314500344	8483.807050660129	12710.154742625555	9918.748381027355	7072.424585825592	8773.830272208375	9505.10521732932	13978.553327022948	7249.398952243197	12409.168683782234	10965.145332763816	11612.655786585996	11969.419410890134	9936.475073516143	8124.470814701535	9510.183359570834	12799.1263401517	11102.0387406617	11293.50272632132	12527.772404970347	19437.307983936204	14935.360939568836	14620.260044884148	19032.901795817994	13944.639258911833	18159.86470472324	14559.147273644057	12517.868685800411	9947.383702225605	11222.049367983413	13627.623881932293	14741.064393207607	14733.335502873832	16245.258558294494	19894.64531095832	3976.94621255562	16653.65883179667	12542.394321315882	11429.097448315993	12815.101743068451	12704.326800561019	18573.829703529344	13401.035082305934	7672.427073394021	13357.494848050497	13705.895864848244	9651.268371928345	13033.296360188291	13055.462481449527	19248.072183392746	16580.324719160897	10435.963012486653	10363.632773459723	10077.826125733935	12349.82018749492	9508.846390784995	7087.321137523375	9372.424260625085	9297.741693180751	11954.519623523305	15111.420606505511	11622.373566832961	8434.910711950803	10778.900125736374	10696.546595218564	12455.198609819467	6271.103894312959	7984.894424250617	17285.847687768466	12206.819404197833	13134.146168000825	12833.95384937682	13084.762675671589	13067.841105970005	13771.687550189139	7999.383239605163	11184.340162149289	11185.16235042699	9435.456762800937	13603.467808598461	22393.7825659283	18470.597446819767	14863.802044232436	13160.973258053731	15763.394890675941	16242.071204478896	3162.776015172609	24195.651452424907	17084.678326923666	13401.121101918694
POLYISOPRENSYN-PWY	17431.477349667268	18504.185418556004	21312.67472146931	17633.191757333367	19941.27193725895	17804.131123302144	16669.36306071505	17942.17512652814	27657.678170742656	17774.330477347274	23806.596089833864	24725.228070937927	26619.121108887764	14851.978326951023	18700.399713266044	19987.24962682717	21570.261517540843	17614.3231725121	16195.783214079736	18735.3886249341	21111.948715996943	17747.682520382572	14696.638028210768	17902.037936275858	22075.26586921572	18936.914646800367	18382.518084767467	23241.03837376036	29956.840642343173	27109.048156155313	23055.712942959784	28647.492372409768	20964.42429254154	27178.113678382113	20260.387293236236	18016.69700489341	27405.596779955093	15418.368226458573	16721.014955524843	18059.764756976565	21683.5963083178	23103.870600057144	31209.8794339706	28113.444438870458	23953.815117601443	22886.816653360525	18963.569738274193	22795.19634980163	26792.445504035168	23949.73435912446	32264.121840364955	32382.38998927408	17958.580946419053	20196.06426689956	14370.289610335047	32279.533116608214	21824.959984081786	26294.107843552967	26096.258668662016	20819.385184948806	19298.031233440648	19951.206098379953	21594.37875489349	19329.96545244872	17849.563392514043	21889.513616899665	22698.792486363145	22733.69913658601	24798.021549707977	29621.8214264257	25297.82220072401	19375.453956913094	24512.271470501193	28975.863037023042	30340.24095267677	29064.604617144323	25715.5866358529	31071.94198284796	19834.797048809312	23831.908967385105	25145.568868023474	23156.638258323524	32960.553084795916	19055.058362448042	24820.152246626447	22376.916676708166	24669.17525592922	30399.910276583818	33150.437703206466	26328.114666203503	39232.74995178522	20104.79969645451	21526.467909150604	24402.183221238018	23682.699216513614	31232.709280915802	27403.083300626666	15943.075708727985
PPGPPMET-PWY	78.86681977424088	62.420608055671	20.492474835884675	66.40728395754957	95.31482577560398	4.999443716988768	96.2707603755286	155.9453481301807	446.34043802119487	1135.2458486841326	532.2663659543106	72.4083549459069	432.2476558873311	550.557413576626	278.4739131847824	547.6034806177681	814.5647026223719	745.1517918083699	1187.5082176021515	836.6790961710161	91.83553141972531	144.52767714253972	11.246458635731129	624.9547805456356	194.3112861296004	104.76704833455754	51.94082283514072	285.5867539900074	1108.3833404120776	917.0148767423758	506.1892852526981	1375.743601075211	2107.0078639459975	1128.7591882932104	1391.1592121749832	859.3993495128275	935.1289284612361	1915.6660761451299	1584.2656719344714	1254.5828283364872	130.20332183891148	35.97920260415399	112.56845970231902	31.231417120330384	485.8958116037015	582.0545943003239	527.971793632855	846.9056966424814	840.6235759083949	1507.2017781698069	669.7930853742782	893.6889907358556	2064.1644515383873	1289.5362256206083	632.22326053634	1292.7761982363086	1553.5488157772786	2028.32714657531	978.4647187085482	523.3527196090479	205.10097692041793	288.2412914308617	229.02399251851642	236.53125411566143	133.06523354967777	184.31676675822996	243.83677920458007	820.0694989819767	1561.1657511633618	1131.9225406314708	685.4130151575554	944.8869995059495	775.9881851781917	1136.4989132049384	1020.5090969074307	1231.0280231466888	2106.1282509608814	1076.8970182771313	358.1498684577312	255.9019879810477	487.2557994254127	200.31525999964	479.6610444117181	150.73421917391843	461.90407978864783	378.2751956845768	366.21514972493037	1115.6672121113143	1584.037149475054	1370.6265939285497	3773.6312136740057	3398.8610671749534	2188.5257393669726	2376.7957928700466	875.8935191143717	2626.0946090050647	3528.79825049529	1084.9829750278254
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	1276.4235408476513	808.8011103086027	1963.6682901677354	3061.415486947332	2444.114599246809	1222.6862924750396	2533.9666985524404	2449.3152871227853	19338.38187718757	1615.6200177175904	9411.996994641699	20367.41755584348	21252.447882310793	2059.89117058236	8695.538812569299	4475.604391052339	17904.02859630513	4972.744385937149	6772.717291459178	9035.279885042584	1395.0841736885704	2065.1020953150773	1459.0049295275371	4857.049189428639	3854.8502364221727	2385.0022728020667	2268.1026363388746	5976.263657658357	13952.750301987386	14606.154086068076	8968.706507138088	12251.967845533743	6985.512652201728	10159.3287595922	9593.980206108467	8025.174346129441	19464.80715235202	4702.173723989191	4595.814010002432	4943.739736188408	2652.0399322973067	1509.0272681360243	3804.108535368429	18985.724240519852	4651.461970535662	2780.9164316581787	5885.8903097900575	16597.299822749974	19692.388788270302	9134.569411199194	24687.968758737366	27006.700247689983	4469.652001566263	7593.983586990829	10370.35881933491	21173.86395816137	5508.087782374707	17013.897925641333	12253.808329256874	5506.893937506754	1533.8403830921025	2565.018182850803	4201.357523409734	1950.664744442045	1820.4767758860437	3853.143170242504	4512.018818351412	12895.875722842571	15170.957736367203	23336.568576038957	19433.75447676782	6453.802556782168	19085.746120957545	24512.9563986821	27284.100006017045	24890.124984697984	18570.060624762966	33385.01248442364	4182.13420703648	4224.466373049052	7629.957974490631	5000.909271305884	14353.453803608854	2537.381512318212	4885.056861250748	4541.988276089532	12755.324189993413	11031.598115764355	26355.44703983549	9332.906249777356	32469.10172040046	8084.469341375722	12385.773556632852	17617.82685366787	21101.87448565094	10394.657374441775	26159.679231969916	6606.7818744532615
PRPP-PWY	17359.077771109387	20408.122812751815	22506.972083556364	19633.865408347992	16822.254508809998	18296.719847126427	16577.00215361761	18240.774445203708	19557.428617209356	20515.813927951363	24120.974646490093	16278.69695442394	14267.604804322267	16637.36584913839	17806.665122011676	22929.48087680361	13220.261951319479	19964.211774216405	17979.81531001803	18840.941006366917	21219.200646571484	17933.15424653974	14691.729280201791	18360.145125713116	21852.33595163601	19320.009408430054	18690.30035280557	20313.383906891195	28300.949285247847	26399.99176442945	23078.755009294044	29698.813647375184	23149.693064411815	28515.104098029267	22154.757689629776	19113.34337219895	20549.47955948994	18585.985668696554	20611.891653430695	22760.525438576067	23153.19421358098	26072.791483105888	33028.037713627156	7520.463931620121	24316.901428268327	23455.213477354875	19067.51502470266	26895.26735317104	21505.743159787922	28425.9299304883	23636.46918685912	16889.422019226688	20473.35786532787	22360.363392502255	18602.780661611792	24099.131511883115	25015.07242979296	31235.4143529928	28692.945821562043	21309.10139863704	19136.018584418773	19653.170997678542	22829.7132620204	19369.696980832145	17070.134892373288	20515.824858842196	21416.718424249346	18309.367328228742	24598.53636734845	20349.486875375653	16143.567812318559	20554.51459740513	22049.719636286976	21972.046449549638	18351.51146784752	17918.093528574373	28811.884433008232	21840.599904269515	19032.967704629114	24722.736822684088	24467.96515854595	23402.672670914933	28155.21266129711	18591.216498443588	25160.69521065096	23460.606858136234	20200.431710431152	27029.115406634264	30530.81948097187	29027.087770474413	29192.85627717976	20661.0180389869	23843.599753198378	24813.886310026952	8394.89921027288	37378.81636889378	25626.903318049055	19626.522316408886
PWY-1269	7065.211213923638	6190.322084428456	6809.794227411799	5967.447500628404	6784.2388028351	7725.063959591278	7733.474258901348	8014.740360649448	9419.464028103052	3222.015200158714	5673.018077598258	1002.6033765109623	9285.746196051277	4697.163043134335	4838.480517548615	6913.292931074199	8810.95937101288	7102.532828506065	8006.497575166725	7592.981505544304	9139.405536367807	6660.3858998379255	5691.22776191522	8583.59764553161	8277.977001993244	7311.603990394051	6807.8847111490395	6656.643732038705	11847.304226804452	7837.759007166214	6730.70061533947	10173.987770634238	11459.809036741099	9614.01094792277	9541.579333029415	8063.288105790707	7950.386979287677	6328.526409480506	9654.124899116057	8114.1298280534065	6905.169707458016	7266.524953671354	9955.96473718407	1330.6149647785462	9275.756239889482	10355.588379509352	8498.412543807459	13867.514624229623	10771.034796309053	9106.167731267637	10388.337250691744	9994.633167964448	8842.067963773803	8781.453953657609	7152.195018620109	8975.813085837877	6615.6009138021045	14786.528314697687	10362.118619571587	10866.170714583131	9912.910710520351	10219.236243933212	10612.661495041551	10622.673380483464	11641.848394874582	11896.706907519007	13017.708698331693	6244.3770245179385	10234.500942787838	10461.214877923598	8123.3449104151005	5262.861606104812	6187.241452623051	9388.623191996574	12166.28382138466	10979.563507827583	12384.855037126925	16081.84841604412	7926.635072145118	13122.099614937175	10241.939072170673	10540.306955462376	14346.537352766689	11549.564270730867	14996.836873598464	12860.639391973416	1541.0078747093125	3062.718472682482	14183.234727535215	7353.185719832912	19782.2796223945	11729.916047359557	11072.334021268533	13574.511165177255	9651.756672879812	18568.30767159061	14921.658822230289	9581.372016811833
PWY-1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.112490186475647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.009269634124344	8.909017595517401	0.0	0.0	0.0	13.014819090050274	0.0	0.0	3.5191421270944856	0.0	0.0	0.0	0.0	0.0	0.0	22.533220454804074	33.916098629166	50.560751033595864	0.0	0.0	0.0	29.113493733897965	0.0	0.0	0.0	0.0	0.0	6.187173254220739	173.80745554425047	103.72971760604148	22.722612378008225	0.0	0.0	0.0	2.680528205813572	0.0	23.972794149683676	0.0	0.0	0.0	0.0	0.0	24.031319669937055	0.0	2.678640838550043	3.566330596738747	3.557163789092728	0.0	0.0	4.433542938761776	0.0	3.5734136171038737	0.0	5.327752558816546	0.0	0.0	0.0	0.0	10.673314883979765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
