gene1,gene2,correlation,module1,module2,adj_pvalue
fun_ASV_176,fun_ASV_133,0.2890262305283289,blue,turquoise,4.789761564471891e-17
fun_ASV_176,fun_ASV_165,0.9484077890838298,blue,blue,0
fun_ASV_176,fun_ASV_98,0.022366328757027862,blue,grey,4.5641318639967004e-5
fun_ASV_176,fun_ASV_152,0.9484077890838298,blue,blue,0
fun_ASV_176,fun_ASV_156,0.9484077890838298,blue,blue,0
fun_ASV_176,fun_ASV_139,0.5898681758616092,blue,turquoise,3.1204284620768463e-22
fun_ASV_176,fun_ASV_157,0.94840778908383,blue,blue,0
fun_ASV_176,fun_ASV_181,0.94840778908383,blue,blue,0
fun_ASV_176,fun_ASV_199,0.94840778908383,blue,blue,0
fun_ASV_126,bact_ASV_5,0.00170180461929063,turquoise,turquoise,5.295733659031162e-4
fun_ASV_126,bact_ASV_19,0.005554602509820816,turquoise,turquoise,2.8156787791029005e-8
fun_ASV_126,bact_ASV_11,0.006640572078029231,turquoise,turquoise,1.4484377876111264e-6
fun_ASV_126,bact_ASV_9,0.010679655921962407,turquoise,turquoise,1.255306293314537e-9
fun_ASV_126,bact_ASV_13,0.04157031387583182,turquoise,turquoise,1.3485655680892717e-16
fun_ASV_126,bact_ASV_24,0.03576381040533204,turquoise,turquoise,4.293501957473011e-15
fun_ASV_126,bact_ASV_21,0.004820201275516054,turquoise,turquoise,2.7621660348459462e-5
fun_ASV_126,bact_ASV_22,6.977479704358807e-4,turquoise,turquoise,7.465108888665893e-5
fun_ASV_126,bact_ASV_78,0.026705592810504216,turquoise,turquoise,2.683349605942231e-6
fun_ASV_126,bact_ASV_41,0.0032080354102233307,turquoise,grey,1.8406151909597188e-8
fun_ASV_126,bact_ASV_60,0.0018550816608808674,turquoise,turquoise,9.923999802626505e-7
fun_ASV_126,bact_ASV_47,0.001173772250162295,turquoise,turquoise,1.0203041307510677e-5
fun_ASV_126,bact_ASV_16,0.002039417045473938,turquoise,grey,1.2368220757417025e-5
fun_ASV_126,bact_ASV_63,0.008980521643282023,turquoise,blue,4.8483962546023155e-4
fun_ASV_126,bact_ASV_71,0.011521264044458496,turquoise,grey,9.917714786820609e-8
fun_ASV_126,bact_ASV_105,0.013902519745854835,turquoise,grey,3.5001992534701687e-13
fun_ASV_126,bact_ASV_33,0.014868531324743941,turquoise,turquoise,6.704176901360979e-11
fun_ASV_126,bact_ASV_73,0.0024749059620049066,turquoise,turquoise,4.11844689704089e-6
fun_ASV_126,bact_ASV_68,0.04903929466949948,turquoise,turquoise,1.9015330939061403e-11
fun_ASV_126,bact_ASV_69,0.06468378814655056,turquoise,turquoise,9.929074864060569e-12
fun_ASV_126,bact_ASV_87,6.345712547655229e-4,turquoise,grey,5.961410404918249e-4
fun_ASV_126,bact_ASV_92,0.004215703010869486,turquoise,turquoise,6.490017833673356e-4
fun_ASV_126,bact_ASV_114,0.028016066494448072,turquoise,turquoise,4.774423929486719e-7
fun_ASV_126,bact_ASV_65,0.00800856206733421,turquoise,turquoise,2.498785855232957e-9
fun_ASV_126,bact_ASV_59,0.025703758085479634,turquoise,turquoise,7.492942416139627e-7
fun_ASV_126,bact_ASV_131,0.002393152510624,turquoise,turquoise,7.002301579976811e-7
fun_ASV_126,bact_ASV_70,0.001065885891078661,turquoise,grey,1.0571936808405554e-5
fun_ASV_126,bact_ASV_93,0.011273374971623503,turquoise,turquoise,7.715370349028848e-8
fun_ASV_126,bact_ASV_111,0.004988584649896049,turquoise,grey,7.725123008336786e-7
fun_ASV_126,bact_ASV_91,0.0356927375167064,turquoise,turquoise,6.14390354479957e-11
fun_ASV_126,bact_ASV_124,0.0019513490261582945,turquoise,turquoise,2.9219186979578457e-5
fun_ASV_126,bact_ASV_98,0.024239026240797545,turquoise,turquoise,2.1485928922749892e-9
fun_ASV_126,bact_ASV_143,0.023335220465658103,turquoise,turquoise,3.390773626396229e-6
fun_ASV_126,bact_ASV_140,0.04171188120140362,turquoise,turquoise,4.280451979707937e-6
fun_ASV_126,bact_ASV_148,0.0123692998451089,turquoise,turquoise,2.8743449087868543e-11
fun_ASV_126,arc_ASV_3,0.029401010325824758,turquoise,grey,4.3195539278043997e-17
fun_ASV_126,fun_ASV_4,0.03750328984714307,turquoise,grey,6.425860683239623e-21
fun_ASV_126,fun_ASV_22,0.5037131818876786,turquoise,blue,5.145016151488694e-20
fun_ASV_126,fun_ASV_3,0.037537861136124305,turquoise,grey,1.11957498336007e-4
fun_ASV_126,fun_ASV_5,0.02301830068724764,turquoise,grey,6.755574345182797e-5
fun_ASV_126,fun_ASV_24,0.5037131818876786,turquoise,blue,5.1434379256753535e-20
fun_ASV_126,fun_ASV_28,0.02901922551172829,turquoise,turquoise,1.0393067712625541e-17
fun_ASV_126,fun_ASV_32,0.001395026640015713,turquoise,grey,1.5381186468331712e-4
fun_ASV_126,fun_ASV_12,0.12366554337966308,turquoise,turquoise,1.3804530284352712e-9
fun_ASV_126,fun_ASV_34,0.5037131818876786,turquoise,blue,5.141860667801795e-20
fun_ASV_126,fun_ASV_45,8.133237019351141e-4,turquoise,grey,4.7272538911337283e-4
fun_ASV_126,fun_ASV_64,0.5037131818876786,turquoise,blue,5.140284376977821e-20
fun_ASV_126,fun_ASV_39,0.03072957661655184,turquoise,turquoise,3.867133971865322e-18
fun_ASV_126,fun_ASV_17,0.1280668820461507,turquoise,turquoise,2.042446689012129e-12
fun_ASV_126,fun_ASV_31,0.5037131818876786,turquoise,blue,5.1387090523143284e-20
fun_ASV_126,fun_ASV_82,0.5037131818876786,turquoise,blue,5.1371346929233e-20
fun_ASV_126,fun_ASV_37,0.010620989545486745,turquoise,turquoise,1.1575443769754662e-7
fun_ASV_126,fun_ASV_51,0.5037131818876786,turquoise,blue,5.135561297917811e-20
fun_ASV_126,fun_ASV_60,0.5037131818876786,turquoise,blue,5.133988866412019e-20
fun_ASV_126,fun_ASV_112,0.5037131818876786,turquoise,blue,5.132417397521167e-20
fun_ASV_126,fun_ASV_55,0.5037131818876786,turquoise,blue,5.1308468903615826e-20
fun_ASV_126,fun_ASV_57,6.020041187988541e-4,turquoise,grey,3.7545786048377505e-4
fun_ASV_126,fun_ASV_43,0.01758550545633539,turquoise,turquoise,2.199182013836016e-10
fun_ASV_126,fun_ASV_66,0.5037131818876786,turquoise,blue,5.129277344050674e-20
fun_ASV_126,fun_ASV_52,0.023844788890695627,turquoise,turquoise,8.835758380249595e-5
fun_ASV_126,fun_ASV_91,0.5037131818876786,turquoise,blue,5.1277087577069275e-20
fun_ASV_126,fun_ASV_73,0.0014994821874316582,turquoise,grey,3.0905823927947986e-5
fun_ASV_126,fun_ASV_92,0.5037131818876786,turquoise,blue,5.1261411304499094e-20
fun_ASV_126,fun_ASV_101,8.60811401399206e-4,turquoise,grey,4.001303709234861e-4
fun_ASV_126,fun_ASV_85,0.036198680039086335,turquoise,grey,1.0568892370497878e-18
fun_ASV_126,fun_ASV_109,0.5037131818876786,turquoise,blue,5.1245744614002604e-20
fun_ASV_126,fun_ASV_135,0.5037131818876786,turquoise,blue,5.1230087496796986e-20
fun_ASV_126,fun_ASV_83,0.5037131818876786,turquoise,blue,5.121443994411012e-20
fun_ASV_126,fun_ASV_81,0.5037131818876786,turquoise,blue,5.119880194718062e-20
fun_ASV_126,fun_ASV_70,0.5037131818876786,turquoise,blue,5.1183173497257793e-20
fun_ASV_126,fun_ASV_53,0.02538249153502816,turquoise,turquoise,7.455830120949415e-18
fun_ASV_126,fun_ASV_115,0.5037131818876786,turquoise,blue,5.1167554585601624e-20
fun_ASV_126,fun_ASV_127,0.05517262145024536,turquoise,grey,5.539984450566874e-23
fun_ASV_126,fun_ASV_61,0.05120915740330539,turquoise,turquoise,1.28515812766538e-10
fun_ASV_126,fun_ASV_138,0.5037131818876786,turquoise,blue,5.1151945203482774e-20
fun_ASV_126,fun_ASV_58,0.0060810381747660285,turquoise,grey,6.197166575002499e-7
fun_ASV_126,fun_ASV_117,0.028940886895812933,turquoise,grey,1.0999417767126517e-15
fun_ASV_126,fun_ASV_169,0.5037131818876786,turquoise,blue,5.1136345342182534e-20
fun_ASV_126,fun_ASV_176,0.5037131818876786,turquoise,blue,5.1120754992992843e-20
fun_ASV_126,fun_ASV_167,0.5037131818876786,turquoise,blue,5.1105174147216255e-20
fun_ASV_126,fun_ASV_114,0.02750687448436231,turquoise,turquoise,1.0880607636169923e-13
fun_ASV_126,fun_ASV_72,0.5037131818876786,turquoise,blue,5.108960279616591e-20
fun_ASV_126,fun_ASV_69,9.835371878082703e-4,turquoise,turquoise,3.0547725967724847e-4
fun_ASV_126,fun_ASV_141,0.5037131818876786,turquoise,blue,5.107404093116556e-20
fun_ASV_126,fun_ASV_129,0.5037131818876783,turquoise,blue,5.105848854354949e-20
fun_ASV_126,fun_ASV_130,0.5037131818876783,turquoise,blue,5.1042945624662566e-20
fun_ASV_126,fun_ASV_128,0.5037131818876783,turquoise,blue,5.1027412165860174e-20
fun_ASV_126,fun_ASV_165,0.5037131818876786,turquoise,blue,5.101188815850822e-20
fun_ASV_126,fun_ASV_98,0.002687676517082122,turquoise,grey,1.749183436938054e-6
fun_ASV_126,fun_ASV_152,0.5037131818876786,turquoise,blue,5.099637359398313e-20
fun_ASV_126,fun_ASV_156,0.5037131818876786,turquoise,blue,5.098086846367179e-20
fun_ASV_126,fun_ASV_139,0.031655108549351385,turquoise,turquoise,5.091110199684374e-11
fun_ASV_126,fun_ASV_157,0.5037131818876783,turquoise,blue,5.096537275897159e-20
fun_ASV_126,fun_ASV_181,0.5037131818876783,turquoise,blue,5.0949886471290344e-20
fun_ASV_126,fun_ASV_199,0.5037131818876783,turquoise,blue,5.0934409592046335e-20
fun_ASV_104,bact_ASV_1,0.006162502325347665,turquoise,turquoise,1.488456732291774e-7
fun_ASV_104,bact_ASV_5,0.0027307224223237355,turquoise,turquoise,2.623023341438587e-8
fun_ASV_104,bact_ASV_3,0.0024922872161855032,turquoise,turquoise,1.2070167791509336e-5
fun_ASV_104,bact_ASV_10,0.007970744168555133,turquoise,turquoise,5.935639040277013e-8
fun_ASV_104,bact_ASV_8,0.0051386206802196055,turquoise,turquoise,1.6725596589078104e-4
fun_ASV_104,bact_ASV_36,0.0037266124715302934,turquoise,grey,2.3333057443139487e-8
fun_ASV_104,bact_ASV_19,0.015517853702338968,turquoise,turquoise,1.2227396451695397e-13
fun_ASV_104,bact_ASV_11,0.00400657196277502,turquoise,turquoise,4.113463357853707e-7
fun_ASV_104,bact_ASV_17,0.005514524619285212,turquoise,turquoise,5.643979255350135e-5
fun_ASV_104,bact_ASV_9,0.005357185841199382,turquoise,turquoise,1.283473010101437e-4
fun_ASV_104,bact_ASV_4,0.006831530841014668,turquoise,grey,1.7805874014223147e-9
fun_ASV_104,bact_ASV_13,0.022056754998319522,turquoise,turquoise,1.5667070205811182e-6
fun_ASV_104,bact_ASV_24,0.018448166520175224,turquoise,turquoise,1.524450444527399e-9
fun_ASV_104,bact_ASV_21,0.00282839315887622,turquoise,turquoise,1.02189336304084e-5
fun_ASV_104,bact_ASV_35,0.013551532337153607,turquoise,grey,6.808858259646285e-14
fun_ASV_104,bact_ASV_78,0.01599348700648345,turquoise,turquoise,2.938823572126401e-6
fun_ASV_104,bact_ASV_26,6.042912439597499e-4,turquoise,grey,1.3533855066158126e-4
fun_ASV_104,bact_ASV_45,0.0032507597720545234,turquoise,grey,1.4299394367148875e-4
fun_ASV_104,bact_ASV_38,0.006983230225088185,turquoise,turquoise,5.988618632923609e-8
fun_ASV_104,bact_ASV_58,0.005631370450631644,turquoise,turquoise,1.528963869957296e-10
fun_ASV_104,bact_ASV_49,0.004623080117242416,turquoise,turquoise,7.102014544395784e-6
fun_ASV_104,bact_ASV_89,0.0035745265202872974,turquoise,grey,5.597384026147796e-4
fun_ASV_104,bact_ASV_81,0.009196392677107824,turquoise,grey,9.451819493449462e-12
fun_ASV_104,bact_ASV_33,0.008376152261931285,turquoise,turquoise,2.1667376133914795e-6
fun_ASV_104,bact_ASV_40,0.03829634602054207,turquoise,turquoise,1.247367242154803e-20
fun_ASV_104,bact_ASV_73,0.0019207556601092345,turquoise,turquoise,9.066654531660466e-5
fun_ASV_104,bact_ASV_68,0.02959358739598453,turquoise,turquoise,2.690015536660281e-12
fun_ASV_104,bact_ASV_84,0.009195990268713528,turquoise,turquoise,1.3898255104459361e-4
fun_ASV_104,bact_ASV_69,0.035820597001793374,turquoise,turquoise,2.206990901897658e-9
fun_ASV_104,bact_ASV_86,0.0043201894012587,turquoise,grey,6.09175545197406e-9
fun_ASV_104,bact_ASV_75,0.009560532614105097,turquoise,turquoise,8.823078614452239e-8
fun_ASV_104,bact_ASV_54,0.057419007898666635,turquoise,grey,1.756842713017623e-17
fun_ASV_104,bact_ASV_114,0.015250559072434491,turquoise,turquoise,3.497751195200316e-4
fun_ASV_104,bact_ASV_65,0.0029001304153761782,turquoise,turquoise,5.366510302277469e-4
fun_ASV_104,bact_ASV_59,0.015998737190799035,turquoise,turquoise,2.2933414234569156e-6
fun_ASV_104,bact_ASV_70,0.0015789585625753057,turquoise,grey,9.570046246341154e-4
fun_ASV_104,bact_ASV_93,0.007459040275194098,turquoise,turquoise,5.4073690996576864e-8
fun_ASV_104,bact_ASV_91,0.03027149598539123,turquoise,turquoise,3.2630906689122933e-16
fun_ASV_104,bact_ASV_124,0.0014619790726041375,turquoise,turquoise,5.389773038822231e-5
fun_ASV_104,bact_ASV_99,0.011053135663768487,turquoise,grey,2.2001723344769969e-13
fun_ASV_104,bact_ASV_104,0.0985986963658476,turquoise,turquoise,1.3377824406711505e-29
fun_ASV_104,bact_ASV_122,0.002043049616915738,turquoise,grey,1.3191809318688255e-4
fun_ASV_104,bact_ASV_127,0.005548441023457098,turquoise,grey,1.6400614126282638e-6
fun_ASV_104,bact_ASV_143,0.014832158314542064,turquoise,turquoise,2.878596377731569e-7
fun_ASV_104,bact_ASV_150,0.012734121565317075,turquoise,turquoise,6.361632240797938e-9
fun_ASV_104,bact_ASV_103,0.004292686277191686,turquoise,turquoise,1.8771301122538189e-6
fun_ASV_104,bact_ASV_177,0.0043201894012587,turquoise,grey,6.0910078138478966e-9
fun_ASV_104,bact_ASV_140,0.02465035747433764,turquoise,turquoise,1.263977160201901e-9
fun_ASV_104,fun_ASV_10,0.001077283614319358,turquoise,grey,7.740568539405348e-5
fun_ASV_104,fun_ASV_4,8.741595867347957e-5,turquoise,grey,9.657775976310673e-4
fun_ASV_104,fun_ASV_22,0.24867730977775193,turquoise,blue,1.6468178740844827e-14
fun_ASV_104,fun_ASV_3,0.046166380883106435,turquoise,grey,1.790764654390496e-15
fun_ASV_104,fun_ASV_5,0.014018340299490494,turquoise,grey,2.5212912055431265e-4
fun_ASV_104,fun_ASV_6,0.010135203004522053,turquoise,grey,1.0245111865143106e-8
fun_ASV_104,fun_ASV_24,0.24867730977775193,turquoise,blue,1.64648151422458e-14
fun_ASV_104,fun_ASV_30,0.10888043501597901,turquoise,turquoise,1.2057129173810787e-33
fun_ASV_104,fun_ASV_12,0.07625149328662358,turquoise,turquoise,5.35045668631888e-16
fun_ASV_104,fun_ASV_9,0.005113031192300865,turquoise,grey,8.467752167882905e-6
fun_ASV_104,fun_ASV_34,0.24867730977775193,turquoise,blue,1.646145291738522e-14
fun_ASV_104,fun_ASV_49,0.013182990181850306,turquoise,grey,2.316069229764723e-9
fun_ASV_104,fun_ASV_48,0.028302084889085297,turquoise,grey,3.178508931853627e-11
fun_ASV_104,fun_ASV_45,0.003774865588499153,turquoise,grey,1.8630950872789895e-4
fun_ASV_104,fun_ASV_64,0.24867730977775193,turquoise,blue,1.645809206542169e-14
fun_ASV_104,fun_ASV_17,0.080648125714430835,turquoise,turquoise,1.349991944344231e-18
fun_ASV_104,fun_ASV_31,0.24867730977775193,turquoise,blue,1.6454732585514477e-14
fun_ASV_104,fun_ASV_86,0.011622970061964066,turquoise,grey,6.367400505056311e-10
fun_ASV_104,fun_ASV_82,0.24867730977775193,turquoise,blue,1.6451374476823557e-14
fun_ASV_104,fun_ASV_37,0.006777368900343089,turquoise,turquoise,2.289475780912711e-6
fun_ASV_104,fun_ASV_51,0.24867730977775193,turquoise,blue,1.6448017738509576e-14
fun_ASV_104,fun_ASV_60,0.24867730977775193,turquoise,blue,1.644466236973387e-14
fun_ASV_104,fun_ASV_21,0.0013890754913953225,turquoise,turquoise,5.140453912848558e-4
fun_ASV_104,fun_ASV_112,0.24867730977775193,turquoise,blue,1.644130836965846e-14
fun_ASV_104,fun_ASV_55,0.24867730977775193,turquoise,blue,1.643795573744605e-14
fun_ASV_104,fun_ASV_66,0.24867730977775193,turquoise,blue,1.6434604472260025e-14
fun_ASV_104,fun_ASV_52,0.016066545935782977,turquoise,turquoise,7.277208894865851e-11
fun_ASV_104,fun_ASV_91,0.24867730977775193,turquoise,blue,1.6431254573264457e-14
fun_ASV_104,fun_ASV_92,0.24867730977775193,turquoise,blue,1.6427906039624093e-14
fun_ASV_104,fun_ASV_65,0.007813470497138509,turquoise,turquoise,1.8106247006880377e-7
fun_ASV_104,fun_ASV_109,0.24867730977775193,turquoise,blue,1.6424558870504365e-14
fun_ASV_104,fun_ASV_135,0.24867730977775193,turquoise,blue,1.6421213065071385e-14
fun_ASV_104,fun_ASV_83,0.24867730977775193,turquoise,blue,1.6417868622491942e-14
fun_ASV_104,fun_ASV_81,0.24867730977775193,turquoise,blue,1.6414525541933503e-14
fun_ASV_104,fun_ASV_70,0.24867730977775193,turquoise,blue,1.6411183822564216e-14
fun_ASV_104,fun_ASV_53,0.00741322319499455,turquoise,turquoise,9.481250553138409e-5
fun_ASV_104,fun_ASV_115,0.24867730977775193,turquoise,blue,1.6407843463552906e-14
fun_ASV_104,fun_ASV_108,0.0014818079476986272,turquoise,grey,1.1051975674165987e-4
fun_ASV_104,fun_ASV_127,1.320751494697651e-4,turquoise,grey,9.818631792709055e-4
fun_ASV_104,fun_ASV_61,0.03383394614798094,turquoise,turquoise,5.682352647452028e-9
fun_ASV_104,fun_ASV_138,0.24867730977775193,turquoise,blue,1.6404504464069075e-14
fun_ASV_104,fun_ASV_116,0.0010055277201116957,turquoise,grey,1.8635074644980047e-4
fun_ASV_104,fun_ASV_169,0.24867730977775193,turquoise,blue,1.6401166823282895e-14
fun_ASV_104,fun_ASV_170,0.07738177558391697,turquoise,grey,1.8616076662714554e-20
fun_ASV_104,fun_ASV_176,0.24867730977775193,turquoise,blue,1.639783054036522e-14
fun_ASV_104,fun_ASV_167,0.24867730977775193,turquoise,blue,1.639449561448758e-14
fun_ASV_104,fun_ASV_114,0.021013339355898566,turquoise,turquoise,2.5078064079694023e-10
fun_ASV_104,fun_ASV_72,0.24867730977775193,turquoise,blue,1.639116204482217e-14
fun_ASV_104,fun_ASV_141,0.24867730977775193,turquoise,blue,1.6387829830541863e-14
fun_ASV_104,fun_ASV_129,0.24867730977775188,turquoise,blue,1.6384498970820208e-14
fun_ASV_104,fun_ASV_130,0.24867730977775188,turquoise,blue,1.6381169464831422e-14
fun_ASV_104,fun_ASV_128,0.24867730977775188,turquoise,blue,1.6377841311750392e-14
fun_ASV_104,fun_ASV_133,0.21128114473906912,turquoise,turquoise,3.158257044771467e-59
fun_ASV_104,fun_ASV_165,0.24867730977775193,turquoise,blue,1.6374514510752678e-14
fun_ASV_104,fun_ASV_125,0.0028167749013685195,turquoise,grey,5.813328870754832e-7
fun_ASV_104,fun_ASV_152,0.24867730977775193,turquoise,blue,1.6371189061014508e-14
fun_ASV_104,fun_ASV_156,0.24867730977775193,turquoise,blue,1.6367864961712778e-14
fun_ASV_104,fun_ASV_139,0.015893902123664105,turquoise,turquoise,6.965869589660073e-4
fun_ASV_104,fun_ASV_157,0.24867730977775188,turquoise,blue,1.6364542212025057e-14
fun_ASV_104,fun_ASV_181,0.24867730977775188,turquoise,blue,1.6361220811129578e-14
fun_ASV_104,fun_ASV_199,0.24867730977775188,turquoise,blue,1.6357900758205242e-14
fun_ASV_167,bact_ASV_1,0.028838482996278274,blue,turquoise,9.217631168288948e-8
fun_ASV_167,bact_ASV_5,0.007953452233780092,blue,turquoise,7.122477063179066e-4
fun_ASV_167,bact_ASV_3,0.03590206689442479,blue,turquoise,2.4762430662531195e-6
fun_ASV_167,bact_ASV_10,0.03463432360382139,blue,turquoise,5.603489533204164e-9
fun_ASV_167,bact_ASV_8,0.011451515922987824,blue,turquoise,1.3532019278941678e-4
fun_ASV_167,bact_ASV_19,0.02257288725570949,blue,turquoise,2.756579892415881e-5
fun_ASV_167,bact_ASV_11,0.014209834436720557,blue,turquoise,1.2746180564927163e-5
fun_ASV_167,bact_ASV_17,0.03496001065709335,blue,turquoise,4.825793744703907e-9
fun_ASV_167,bact_ASV_9,0.03605232249782102,blue,turquoise,5.436283792013336e-9
fun_ASV_167,bact_ASV_13,0.4165156709334313,blue,turquoise,3.2844130379312426e-22
fun_ASV_167,bact_ASV_24,0.2960628270090326,blue,turquoise,1.0542437553480618e-20
fun_ASV_167,bact_ASV_14,0.01002375933498941,blue,grey,3.0935824867469366e-4
fun_ASV_167,bact_ASV_78,0.3189338165837463,blue,turquoise,6.3211835131086746e-21
fun_ASV_167,bact_ASV_42,0.1830995296197826,blue,grey,1.0129476758352272e-10
fun_ASV_167,bact_ASV_16,0.01007032219649872,blue,grey,5.013555541442579e-4
fun_ASV_167,bact_ASV_38,0.04366108364343086,blue,turquoise,2.214058307838222e-9
fun_ASV_167,bact_ASV_63,0.18736057498451106,blue,blue,7.278784049686203e-12
fun_ASV_167,bact_ASV_58,0.01801341044088596,blue,turquoise,2.2749308095863887e-5
fun_ASV_167,bact_ASV_49,0.012356136299087904,blue,turquoise,1.3371591581961124e-4
fun_ASV_167,bact_ASV_89,0.07777947532720626,blue,grey,2.6233791454111365e-8
fun_ASV_167,bact_ASV_71,0.13889752176665265,blue,grey,6.995228564901009e-11
fun_ASV_167,bact_ASV_33,0.07377367247851079,blue,turquoise,1.226965851099975e-12
fun_ASV_167,bact_ASV_68,0.42287535735477483,blue,turquoise,2.3304781977935404e-25
fun_ASV_167,bact_ASV_84,0.17551115925231267,blue,turquoise,6.128133336592336e-16
fun_ASV_167,bact_ASV_69,0.5146638300539601,blue,turquoise,1.2625727437241565e-29
fun_ASV_167,bact_ASV_119,0.07827813419177668,blue,grey,7.418951215501236e-8
fun_ASV_167,bact_ASV_75,0.06536044802996986,blue,turquoise,9.729226300199098e-12
fun_ASV_167,bact_ASV_92,0.045266085240976896,blue,turquoise,4.891159348318067e-8
fun_ASV_167,bact_ASV_114,0.40357675329933324,blue,turquoise,1.6804355894001357e-21
fun_ASV_167,bact_ASV_65,0.021872420048701092,blue,turquoise,1.81858518517274e-6
fun_ASV_167,bact_ASV_59,0.2013179439359619,blue,turquoise,1.7807557476948057e-19
fun_ASV_167,bact_ASV_131,0.006935401852739458,blue,turquoise,3.9781746189341156e-4
fun_ASV_167,bact_ASV_93,0.19470048721053415,blue,turquoise,2.529637752054603e-14
fun_ASV_167,bact_ASV_111,0.04065467800717723,blue,grey,3.8262164669379453e-7
fun_ASV_167,bact_ASV_91,0.3453221054119462,blue,turquoise,6.656819371927668e-23
fun_ASV_167,bact_ASV_98,0.517692272944156,blue,turquoise,1.3436351610446106e-19
fun_ASV_167,bact_ASV_104,0.25618569650627293,blue,turquoise,6.856857413969191e-15
fun_ASV_167,bact_ASV_118,0.22120880398865805,blue,grey,2.514312437515568e-13
fun_ASV_167,bact_ASV_112,0.09209493520490777,blue,grey,2.873800480893413e-8
fun_ASV_167,bact_ASV_127,0.052791861583405035,blue,grey,2.2325879075909877e-8
fun_ASV_167,bact_ASV_143,0.3184190453053426,blue,turquoise,5.966639931972121e-20
fun_ASV_167,bact_ASV_150,0.1978556545941196,blue,turquoise,3.724864606766096e-17
fun_ASV_167,bact_ASV_103,0.1478358843973488,blue,turquoise,4.877993367522322e-10
fun_ASV_167,bact_ASV_140,0.48152204833092455,blue,turquoise,1.0877949546117901e-25
fun_ASV_167,bact_ASV_148,0.07199590508446516,blue,turquoise,4.663187367686771e-11
fun_ASV_167,arc_ASV_3,0.06513225660845443,blue,grey,1.1397500419440632e-8
fun_ASV_167,fun_ASV_10,0.009069237681322187,blue,grey,3.700984051102168e-4
fun_ASV_167,fun_ASV_4,0.008958360128627465,blue,grey,4.911971306171169e-4
fun_ASV_167,fun_ASV_22,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_3,0.4539425203656229,blue,grey,2.8423063756603262e-24
fun_ASV_167,fun_ASV_5,0.5211993077878405,blue,grey,1.947410772804555e-20
fun_ASV_167,fun_ASV_24,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_28,0.045506662733747434,blue,turquoise,1.2206038148094144e-7
fun_ASV_167,fun_ASV_2,0.047292195991233174,blue,grey,8.323467747994474e-7
fun_ASV_167,fun_ASV_38,0.06085431203094974,blue,blue,5.8358152157015274e-9
fun_ASV_167,fun_ASV_30,0.4574916103130481,blue,turquoise,1.3311598325141445e-19
fun_ASV_167,fun_ASV_32,0.02129308835360979,blue,grey,4.914589837737963e-6
fun_ASV_167,fun_ASV_12,0.8041152354063485,blue,turquoise,7.652086309674934e-44
fun_ASV_167,fun_ASV_9,0.009219402962734234,blue,grey,6.844063619855399e-4
fun_ASV_167,fun_ASV_34,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_7,0.015532041735000444,blue,turquoise,3.911390289664152e-5
fun_ASV_167,fun_ASV_48,0.34348776974700856,blue,grey,5.790029268917205e-19
fun_ASV_167,fun_ASV_13,0.010482278824566052,blue,turquoise,1.0311446298946035e-5
fun_ASV_167,fun_ASV_64,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_39,0.026094905585383275,blue,turquoise,2.241073563395166e-5
fun_ASV_167,fun_ASV_17,0.7952670408256429,blue,turquoise,2.588190618106381e-44
fun_ASV_167,fun_ASV_19,0.13008863429552206,blue,turquoise,4.543499962566841e-10
fun_ASV_167,fun_ASV_31,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_82,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_37,0.20575172434377562,blue,turquoise,1.760234811947067e-12
fun_ASV_167,fun_ASV_51,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_60,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_112,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_55,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_43,0.2803059904579335,blue,turquoise,9.608617505421245e-14
fun_ASV_167,fun_ASV_66,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_52,0.41297061032216936,blue,turquoise,1.8866774842448437e-20
fun_ASV_167,fun_ASV_91,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_73,0.011079028052099262,blue,grey,1.6560965224470133e-4
fun_ASV_167,fun_ASV_92,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_65,0.3032354368609756,blue,turquoise,2.414582116365927e-15
fun_ASV_167,fun_ASV_101,0.010593965596928245,blue,grey,1.860007718508243e-4
fun_ASV_167,fun_ASV_109,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_135,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_83,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_81,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_70,0.9484077890838298,blue,blue,0
fun_ASV_167,fun_ASV_53,0.14550847582576584,blue,turquoise,1.1273337976526197e-10
fun_ASV_167,fun_ASV_44,0.06270821524060394,blue,blue,4.612185234814419e-9
fun_ASV_167,fun_ASV_115,0.9484077890838298,blue,blue,0
