pathway	ArcTE16SAAA_S94_R1_001.fastq.gz	ArcTE16SAAB_S95_R1_001.fastq.gz	ArcTE16SABA_S96_R1_001.fastq.gz	ArcTE16SABB_S97_R1_001.fastq.gz	ArcTE16SACA_S98_R1_001.fastq.gz	ArcTE16SACC_S99_R1_001.fastq.gz	ArcTE16SADA_S100_R1_001.fastq.gz	ArcTE16SADB_S101_R1_001.fastq.gz	ArcTE16SADC_S102_R1_001.fastq.gz	ArcTE16SADD_S103_R1_001.fastq.gz	ArcTE16SAEA_S104_R1_001.fastq.gz	ArcTE16SAEB_S105_R1_001.fastq.gz	ArcTE16SAEC_S106_R1_001.fastq.gz	ArcTE16SAED_S107_R1_001.fastq.gz	ArcTE16SBAA_S108_R1_001.fastq.gz	ArcTE16SBAB_S109_R1_001.fastq.gz	ArcTE16SBAC_S110_R1_001.fastq.gz	ArcTE16SBBA_S111_R1_001.fastq.gz	ArcTE16SBBB_S112_R1_001.fastq.gz	ArcTE16SBBC_S70_R1_001.fastq.gz	ArcTE16SBBD_S71_R1_001.fastq.gz	ArcTE16SBCA_S113_R1_001.fastq.gz	ArcTE16SBCC_S72_R1_001.fastq.gz	ArcTE16SBCD_S73_R1_001.fastq.gz	ArcTE16SBDA_S114_R1_001.fastq.gz	ArcTE16SBDB_S115_R1_001.fastq.gz	ArcTE16SBDC_S74_R1_001.fastq.gz	ArcTE16SBDD_S75_R1_001.fastq.gz	ArcTE16SBEA_S116_R1_001.fastq.gz	ArcTE16SBEB_S117_R1_001.fastq.gz	ArcTE16SBEC_S69_R1_001.fastq.gz	ArcTE16SBED_S77_R1_001.fastq.gz	ArcTE16SCAA_S119_R1_001.fastq.gz	ArcTE16SCAB_S120_R1_001.fastq.gz	ArcTE16SCAC_S121_R1_001.fastq.gz	ArcTE16SCBA_S122_R1_001.fastq.gz	ArcTE16SCBB_S123_R1_001.fastq.gz	ArcTE16SCCB_S124_R1_001.fastq.gz	ArcTE16SCCD_S125_R1_001.fastq.gz	ArcTE16SCDA_S126_R1_001.fastq.gz	ArcTE16SCDB_S127_R1_001.fastq.gz	ArcTE16SCDC_S128_R1_001.fastq.gz	ArcTE16SCEA_S84_R1_001.fastq.gz	ArcTE16SCEB_S85_R1_001.fastq.gz	ArcTE16SDAA_S86_R1_001.fastq.gz	ArcTE16SDAB_S87_R1_001.fastq.gz	ArcTE16SDAC_S76_R1_001.fastq.gz	ArcTE16SDBA_S88_R1_001.fastq.gz	ArcTE16SDBB_S89_R1_001.fastq.gz	ArcTE16SDBC_S90_R1_001.fastq.gz	ArcTE16SDBD_S66_R1_001.fastq.gz	ArcTE16SDCB_S91_R1_001.fastq.gz	ArcTE16SDCC_S67_R1_001.fastq.gz	ArcTE16SDCD_S68_R1_001.fastq.gz	ArcTE16SDDA_S92_R1_001.fastq.gz	ArcTE16SDDB_S129_R1_001.fastq.gz	ArcTE16SDEA_S130_R1_001.fastq.gz	ArcTE16SDEB_S131_R1_001.fastq.gz	ArcTE16SDEC_S78_R1_001.fastq.gz	ArcTE16SEAA_S132_R1_001.fastq.gz	ArcTE16SEAB_S133_R1_001.fastq.gz	ArcTE16SEAC_S134_R1_001.fastq.gz	ArcTE16SEAD_S135_R1_001.fastq.gz	ArcTE16SEBA_S136_R1_001.fastq.gz	ArcTE16SEBB_S137_R1_001.fastq.gz	ArcTE16SEBC_S79_R1_001.fastq.gz	ArcTE16SEBD_S80_R1_001.fastq.gz	ArcTE16SEDA_S81_R1_001.fastq.gz	ArcTE16SEDB_S138_R1_001.fastq.gz	ArcTE16SEDC_S82_R1_001.fastq.gz	ArcTE16SEEA_S139_R1_001.fastq.gz	ArcTE16SEEB_S140_R1_001.fastq.gz	ArcTE16SEED_S83_R1_001.fastq.gz	ArcTEBLANK1_S93_R1_001.fastq.gz	ArcTEBLANK2_S118_R1_001.fastq.gz	ArcTEBLANK3_S141_R1_001.fastq.gz
PWY-4984	5243.5427548127145	1234.0985820391627	1480.754188394541	1162.6544193078128	3318.882221254897	1600.58757430767	4193.241596947013	3536.224453840733	3573.904890834726	4363.4668989547035	4265.042089985486	4886.337041440218	3324.5411412161316	3211.0515483503264	5106.0420186025685	3456.3609628821605	2830.9550296065313	3099.3483742534836	1512.5051082958726	788.7837946788497	303.6718070192401	1142.5301241357001	1032.992506244796	3067.9313505805667	806.1518528116093	1033.3540197461214	2208.2063223257123	2324.3972472078103	950.634370882154	2223.1008035062086	5073.671325444515	765.7231742146063	955.0056570227897	673.8238841978288	517.4312590448625	353.65399401964976	444.4119512366993	2694.883220651506	1673.5880398671097	1898.716369529984	1393.0394160583942	3609.8987082456038	2590.1612643770604	2634.7462651173823	2260.132417883927	1252.4343469246717	1269.4611265181218	1443.8594534300055	2516.4538958045187	1447.3639791937583	798.294090753229	965.1046859421733	1219.644800916643	967.3305785123969	1769.2008688693268	2094.211123723042	587.6948512045348	461.0546378653113	321.18280843002606	700.3697219210596	1339.169146087474	2627.2165458141067	955.9595095751143	2290.3009474663736	2375.074257425743	1081.5649686733861	362.3026845637584	1080.0134125311363	1164.3966998968717	729.0076988879384	888.0	1143.6897049811782	210.99999999999997	0.0	0.0	258.20886761784357
PWY-5022	1176.5604910714285	0.0	796.6208466090122	0.0	1359.0703812316715	501.97430750702534	2081.9466541881143	1553.8016085790882	1819.0605659878338	1313.3455366098297	2077.9899952358264	2372.6094781043794	1604.0667678300454	1592.7103960396041	2367.2380190095046	1804.9646898432175	944.5613597935392	1199.9664082687339	713.8738149722132	0.0	0.0	0.0	168.64751226348983	1476.0481927710844	0.0	642.9196261682243	1260.6194552529182	1167.3294216261527	0.0	0.0	1580.0805801772763	123.97459165154264	0.0	538.697358713295	0.0	0.0	0.0	1303.4906022247794	780.8854166666666	880.6421917808219	637.765298776098	1690.3316146540028	1020.1962616822428	1179.4870205346765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394.4187898089172	407.9246805648957	0.0	474.64814814814815	690.4785894206549	29.292452830188683	0.0	217.90253411306043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	594.6577629382303	417.0977701543739	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.222222222222223	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.809523809523807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5097	4099.121034364748	1585.8398004772616	4899.723692110798	3453.939675841522	2633.240074180656	3374.4353713989926	749.6763577410914	1579.3335995136094	492.520017511656	2523.318866806471	1161.8385110267386	1764.4701773738323	2221.919640210811	353.8411922958472	1986.350165855578	257.5324377630125	1273.2162080028943	778.7129008041032	424.6800492571421	3576.5692601102664	2213.9705015635345	4572.78102074091	1311.3341254604184	1291.0711163284298	2744.749406516887	2260.9403745379946	584.6788134857278	216.242920231887	5502.529172916707	4538.052645386542	2747.3428349885357	326.32522626285703	4940.449343847976	5618.033892868856	5638.859323319679	4428.953921126801	4881.887924270125	945.1337605683419	926.7246941980051	463.1897096810486	224.48782915643088	764.1369508940394	1326.772411709217	1283.0988461945296	6636.593743752217	6224.098101939414	4006.4559076020296	1271.0274759243935	4360.102780953868	2501.0278671063893	3528.8278954828284	975.1877332139791	1606.1365432451144	1073.869738191329	1612.7813006967704	4053.9417549913614	1365.4762815724366	574.1440040140493	1657.2727165817912	5888.410797187081	4886.047554946982	6954.942319863254	6048.477418474721	6065.463442699834	6776.537304049928	4511.2400761443005	361.48621792726306	17.15258930743379	9.28983810034624	122.83405904365928	0.0	102.96516555628209	0.0	0.0	0.0	1387.7447258669742
PWY-5100	0.0	35.97118463180363	7.999517447296197	0.0	6.665885715624488	0.0	0.0	0.0	6.665574844415328	0.0	0.0	0.0	22.65765976345192	0.0	0.0	0.0	0.0	0.0	4.665410497981158	0.0	0.0	0.0	29.747875233330433	0.0	0.0	56.328906364018785	0.0	17.583067302225913	0.0	0.0	0.0	0.0	67.95847701149425	0.0	0.0	0.0	0.0	0.0	0.0	2.6662618595825425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.998034827228562	0.0	69.14597515979837	0.0	2.6663110162710058	0.0	0.0	0.0	0.0	18.657741957516564	0.0	0.0	0.0	0.0	0.0	0.0	23.072099439814945	0.0	0.0	5.3306832298136655	0.0	0.0	0.0	0.0	0.0	0.0	213.06637289603546
PWY-5101	11871.981063079296	2559.4423465654854	8255.763171942617	5727.411968730535	6523.025802912775	5431.113661867751	6818.069863398512	6009.38828516902	5894.893629249136	7668.366769526493	7135.18577476344	8288.138687874341	6395.833786222386	5084.997350536075	8683.524836418777	5617.845783696697	6093.59406003402	4936.952026085261	2489.1887142919236	5911.427701214569	3337.175235908152	7706.154562285169	2877.1194913427407	5447.205901145047	4547.30860695973	3968.428533143153	3818.059682666392	3708.728411160616	8957.77337022986	8197.77013150933	9011.31643243964	1331.3031828168355	7783.731140500168	10028.640238328104	11039.80660203858	7566.8570731127575	9086.646825084075	4564.27919378767	3251.2413937479287	3052.6670781972266	2197.4985126229762	5794.4149065812035	4520.117404705108	4639.933220878422	11102.396515497232	10847.782841128634	6079.281686712255	2971.2979575993704	8402.630952302577	5210.893493403357	5242.906809587851	2205.200526801905	3419.0830164125787	2086.422647753351	3593.2875890076443	6680.314138450522	2325.1042183940435	1036.0384615384617	2620.4007064586563	10864.385221956729	8193.902965017884	11790.772101958737	10020.98716392475	9882.448859635464	10547.510975427878	6956.126410032278	818.5864816242611	1831.7603043933914	1749.393892826112	1357.704086469504	1403.4418744669108	1715.5437838929342	301.4285714285714	0.0	0.0	3025.260455784985
PWY-5103	10216.626073380532	1933.5247569868275	7040.115787045768	4728.920974065293	5507.049799381577	4711.948709853437	5687.656140052786	5053.234783713616	4903.9395642644395	6586.588620753703	5927.491865525723	6929.757494832269	5334.878708766064	4243.606786379049	7319.014719858511	4622.393177641855	5232.125811813406	4189.577360431116	2079.586536981172	5033.28991494077	2889.278145118797	6532.20811848998	2525.538366031976	4601.134085590688	3902.9886326892874	3316.933780733907	3186.8791619473704	3076.5509688942416	7696.002828312676	6995.591539428084	7727.286997784101	1145.7797129972823	6614.214238239042	8722.548763027693	9660.23583664052	6637.999925056886	7944.007749247061	3796.989485058281	2775.2839616931233	2561.701975746659	1837.0914634243293	4879.7807937949165	3853.3126261870475	3902.5990119071116	9516.635107146305	9314.10758540213	5089.682511880669	2566.6396647636643	7204.0806431845085	4363.879791498194	4488.519068559242	1913.1394473098635	2966.937271108734	1785.6419803041676	3112.7442095137285	5823.95454815393	2038.7295571854238	908.4991568296797	2271.1028367656295	9471.737415986703	6962.573099317473	10004.99040210056	8623.537863597776	8572.90678021609	8708.803656760792	5838.208069605176	694.1275606566904	1516.7547398022423	1481.1184826297033	1136.0594517029738	1147.2868217054263	1452.5411519938978	263.75	0.0	0.0	2014.8339966163644
PWY-5104	12730.552404643931	2716.9590391477077	9012.027363862968	6257.396794116315	6654.137611301016	5813.236157222008	6607.052701068766	6037.331598998808	5857.161734164678	7996.119281114807	6836.577696294904	8275.274803373526	6554.533433456202	4854.49574387566	8695.201408639588	5164.006903421562	6408.56993720853	4958.931659365232	2484.014917239919	6444.318820581524	3644.6785384465425	8367.000414559612	3112.7222325084736	5525.757217847757	4906.107345059682	4273.194122253981	3721.580975331698	3517.835912880428	9743.813449637086	8866.99531211583	9331.882901270164	1422.5097937112782	8408.859936971172	10832.728601729896	11911.685830244181	8211.74161348573	9812.363442914882	4471.053724914756	3363.895519688808	2967.333154368936	2160.2940199177615	5661.811803870576	4616.093834934939	4747.252305847253	12017.936275198712	11731.668081311132	6523.355779421209	3176.885043371938	9030.247192541356	5593.0789349703455	5655.6044274761125	2331.188682627848	3682.3090873207025	2162.2224685143	3768.540925760475	7076.607937055117	2553.9344888261376	1127.5779669044305	2832.0459070077072	11744.258957495045	8875.909733827893	12654.570255649785	10888.293952498037	10710.965944008278	11443.107704215277	7575.868563774539	861.813754227734	1763.4246686723714	1734.7174310478727	1384.7770563762178	1079.655147004642	1760.8629925070675	316.5	0.0	0.0	1769.3424980053883
PWY-5121	0.0	42.120507904030625	4.712931909315731	0.0	7.8520588484733445	0.0	87.3718245266676	21.95664008918744	7.851421658804148	0.0	0.0	0.0	26.654527367805674	0.0	0.0	0.0	0.0	0.0	5.493414446851755	67.18447708320437	9.41542610941452	0.0	39.023842928158295	0.0	0.0	56.18677825548329	0.0	18.56308141437143	0.0	0.0	0.0	0.0	79.74456407054448	6.28383818385556	0.0	0.0	0.0	0.0	0.0	3.1410861445294125	0.0	0.0	0.0	0.0	26.683142984321233	0.0	0.0	0.0	0.0	14.12479180527467	6.282176620980188	80.22440392706875	0.0	3.1403879195752613	0.0	0.0	0.0	0.0	21.907269544719227	0.0	0.0	0.0	0.0	0.0	0.0	24.9556841534463	0.0	7.83840964587799	6.273395358117149	6.270707764300138	0.0	0.0	0.0	0.0	0.0	643.3445275084686
PWY-5154	3721.0329832183174	1558.432854443692	4891.186705168121	3453.506276285277	2539.9528953582385	3450.941996481291	559.7302122599054	1438.9117362394925	329.2961119056748	2216.6957731224725	961.530311057446	1478.6434393816573	2021.118781156638	260.8155614870666	1657.7674617146113	173.32783246890105	1063.882075809499	649.1246035097176	347.468959109407	3568.878227927416	2256.002628483743	4509.20522409226	1177.536917649245	1018.7254101337604	2713.6908218126155	2214.850874247696	520.1865775450166	170.86580651335626	5475.303399257163	4429.464414134978	2460.1671887458892	249.1757568829792	4930.9305960376805	5418.571657726732	5317.594890362476	4333.098666383675	4657.735615031299	800.6666953545727	790.8881395530648	385.1653842074873	176.0946203036891	640.0138461738345	1226.617297999938	1111.9963692805734	6567.987127633455	6053.852955564977	4029.10501209086	1196.3372123714776	4090.6249510441767	2324.970845758546	3571.6115906775403	829.9813156750174	1482.432908590926	1084.5768779364948	1561.061738464793	4089.8861693841095	1356.6089726118214	575.2335708630245	1686.2756736938281	5633.750728747994	4821.490347624997	6922.401953314941	5979.203183050719	6062.362959544088	6859.702963429291	4578.359859076007	325.8078339066932	0.0	7.975885982176845	107.82660450678335	0.0	89.7583575654701	0.0	0.0	0.0	1279.4399935739368
PWY-5177	0.0	0.0	5.973294058627567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.846153846153848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.627906976744187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.627906976744187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188	7366.070361871464	1496.433146252889	5186.957056073435	3429.4295539064897	4894.992878577261	4002.707305710314	5108.172124482133	4458.96289339471	4395.224553284186	5837.333253952732	5336.771097084367	6129.51194435028	4646.553563723088	3824.9731031762653	6550.0099076045835	4159.906709843972	3511.397061773447	3711.166384460677	1842.3185036534944	3668.0593005511946	2247.18618289396	4564.711313971724	2199.9384649624703	4147.559298058012	2855.9689683373376	2379.8070241117293	2729.4566219673216	2751.347993475441	5529.928883384812	5139.544240860297	6582.517389914505	1003.6796425178093	4923.567718847874	5576.287670363829	5542.069338970528	4489.555620260432	4825.838810031274	3406.2238415783445	2331.2644560253275	2306.734887087286	1641.6616410256822	4338.8934769128155	3347.2986957180824	3434.3344451218322	7044.254575827869	6201.995517105437	3976.0287525055546	2055.30112384341	5504.7838643346695	2815.262272609967	3708.8090168858607	1656.8704479909327	2561.553775732712	1580.6703497228484	2654.4436661378572	5028.495611890585	1702.8439196231473	774.8812468236489	1942.6842625690283	5879.7272832758945	4943.373354951269	7546.848785491748	6044.654279089021	6817.877689021192	6803.166833774194	4485.290022213742	342.9682162911197	1380.381020124698	1317.1637368396234	803.3224705770439	1047.3135725429017	1268.5565530391898	230.18181818181816	0.0	0.0	783.4709530708409
PWY-5189	6586.721394445964	1492.0	4899.884178855168	3278.7662782316193	4691.968456703444	3880.9351038569225	4802.675090373943	4194.810222108818	4148.995128250763	5510.978988588992	5054.667405215261	5773.566144919439	4416.111575587137	3596.70190278085	6191.186651760627	3925.4353205412835	3045.274111141854	3466.268498705372	1731.070864452833	3442.7114199199737	2172.9981531881804	4235.633279807306	2114.6703884256895	3945.2680209698556	2655.190469852256	2204.1482544237206	2543.339999977603	2582.127342795162	5174.708750857928	4755.314503235631	6116.204257199533	942.77421875	4661.4191058218075	4953.829566751185	4750.035688793719	4067.356443780351	4210.676944887471	3227.5825563486196	2173.717832535479	2171.0339395966867	1538.8981800295128	4061.6138152712842	3134.3319622524423	3245.6065156185527	6578.015969899666	5610.276786668091	3830.4951953875716	1891.0311958405546	5102.736069850011	2492.877111011034	3638.080209895052	1573.0874931542376	2476.017736540857	1520.0712800712802	2493.123219254591	4851.2968137530415	1655.2284740150255	738.0	1930.8369714356993	5170.109205504218	4591.8425800631485	7106.134932052072	5596.756030964954	6493.63921098659	6663.020729740626	4359.494327390599	284.12221494102226	1312.8669540657052	1223.1485003657644	704.3290982853899	990.1592920353982	1172.663862704853	210.99999999999997	0.0	0.0	1258.1417735235686
PWY-5198	689.1801405975394	1102.5	515.3185061845862	637.3125	1446.0	356.3397707979627	1738.0	1224.0392710472279	1540.5277495425898	834.7904540162981	2309.0	1971.5265210608422	1398.6396683673468	1421.9999999999998	1932.2141945909166	2076.572383857344	554.655012908778	820.0961765865195	575.1177410761854	261.5625	101.8125	573.1875000000001	65.0	1185.1119648737651	257.625	402.74999999999994	1107.9999999999998	1007.0000000000001	432.5625	504.0	979.7754872563719	73.61148648648648	479.25	316.125	241.875	88.87500000000001	208.125	1318.4732991953183	517.0	740.0	510.81768625075716	1313.0	701.9999999999999	929.7525569119103	604.6875	603.0	694.125	104.62499999999999	529.3125	554.0624999999999	352.12499999999994	193.0	244.0	306.0	284.0	445.0	15.0	0.0	143.0	296.4375	590.625	1181.5459223758644	467.4375	299.8125	1285.3125	563.2701171137137	259.31249999999994	645.0	268.0	256.9709127382146	624.0	185.2331349206349	0.0	0.0	0.0	0.0
PWY-5304	0.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0
PWY-5345	950.9655875614379	247.5430058701323	839.1008011819414	0.0	0.0	93.7370391431089	180.77405558262677	235.55466647887363	241.37315309194992	64.99533490474171	0.0	401.23168949145037	472.1083512522366	0.0	73.94646319742778	125.94080729800035	460.5366672004304	67.0444929320301	133.9298272409974	472.23582992452026	55.058376482701206	0.0	144.80936728097922	78.43631299375824	0.0	475.4683782253277	0.0	45.342483572812306	0.0	0.0	325.9265570627885	101.74527734675772	649.6221667466734	115.68142820353542	0.0	0.0	0.0	125.04153383071724	0.0	14.471855014696773	99.73235084036558	0.0	0.0	200.05606890833377	170.51525137353786	0.0	0.0	0.0	0.0	174.32564199332646	0.0	195.49923794726442	0.0	0.0	0.0	0.0	0.0	0.0	93.42614915354304	0.0	0.0	1660.7588436323897	0.0	0.0	0.0	268.25014478989254	0.0	13.647995899631535	14.48040106376067	134.4466128275328	0.0	111.45165318483642	0.0	0.0	0.0	1411.4237761132567
PWY-5347	2537.03084729055	164.8754446057701	1177.9786446687208	0.0	1356.641171855812	1008.0140877606367	409.40476124377415	1112.175366759922	306.96715598865165	1847.424719856373	1116.8601179981836	1880.6146398172943	2008.5217674220657	407.04451537362695	1987.5940755354086	163.11470366563998	1133.9930261318545	714.1158019072182	434.36440929502174	513.0483270697285	40.96582045435554	0.0	663.709493186316	1399.8056710826618	0.0	228.1375209310282	789.0444598354985	234.92022144730228	0.0	0.0	2481.038585192623	219.0874547548454	332.2259041848034	82.97719619860088	0.0	0.0	0.0	921.936932451582	1021.9599162947272	345.62751736293933	192.29587877285897	857.586614907611	1010.0872641880079	1203.5172363804322	116.91664728247878	0.0	0.0	0.0	0.0	61.72073832665619	0.0	852.8009081220163	1192.1630838074725	0.0	906.5061952602297	1740.667685659379	176.16617092366178	0.0	813.210549539663	0.0	0.0	3294.3880039049	0.0	0.0	0.0	167.16269230184514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.29461812103165
PWY-5415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.285714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.017123697760749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.289560078791856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.110570989597765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.521472392638037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.265576543557936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
